131894 8288 45000 2.173
177054 11006 45000 2.588
223387 13372 45000 3.326
274631 14998 45000 3.335
299363 14918 45000 3.02
342236 14299 45000 2.365
359206 12393 45000 1.494
374831 10784 45000 1.215
380974 9975 45000 1.163
384745 10068 45000 1.106
386097 10070 45000 1.045
391786 9989 45000 1.011
380673 10151 45000 1.0
377810 10070 45000 1.0
372047 9852 45000 1.0
368368 10059 45000 1.0
364153 10347 45000 1.0
357610 10298 45000 1.0
374574 10332 45000 1.0
355978 9678 45000 1.0
371312 9995 45000 1.0
367256 9942 45000 1.0
341904 9484 45000 1.0
354115 9808 45000 1.0
371531 9944 45000 1.0
354727 9971 45000 1.0
358083 9772 45000 1.0
366908 9904 45000 1.0
364527 9894 45000 1.0
357323 9697 45000 1.0
340027 9538 45000 1.0
333209 9567 45000 1.0
347586 9296 45000 1.0
344120 9552 45000 1.0
367166 9909 45000 1.0
335473 9408 45000 1.0
368062 9719 45000 1.0
341657 9736 45000 1.0
352369 9712 45000 1.0
349461 9665 45000 1.0
353688 9797 45000 1.0
360626 9854 45000 1.0
365396 10104 45000 1.0
363784 9902 45000 1.0
345594 9255 45000 1.0
380216 10282 45000 1.0
358266 9945 45000 1.0
355375 9533 45000 1.0
338954 9720 45000 1.0
368966 10111 45000 1.0
358283 9812 45000 1.0
359134 10098 45000 1.0
347582 9745 45000 1.0
369672 9826 45000 1.0
378395 9988 45000 1.0
351223 9920 45000 1.0
359437 9782 45000 1.0
362825 9967 45000 1.0
336495 9369 45000 1.0
346064 9663 45000 1.0
361761 9853 45000 1.0
371456 9992 45000 1.0
372346 10446 45000 1.0
379037 10217 45000 1.0
368206 10279 45000 1.0
355329 10241 45000 1.0
355620 10205 45000 1.0
375245 10475 45000 1.0
386857 10867 45000 1.0
379982 10943 45000 1.0
402096 11424 45000 1.0
425731 11691 45000 1.0
418678 11333 45000 1.0
420819 11385 45000 1.0
424127 11405 45000 1.0
415075 11087 45000 1.0
423294 11221 45000 1.0
416827 10871 45000 1.0
434573 11141 45000 1.0
443332 11472 45000 1.0
400551 10820 45000 1.0
414716 11283 45000 1.0
406249 10821 45000 1.0
424752 11108 45000 1.0
427370 11054 45000 1.0
429278 10973 45000 1.0
421530 11135 45000 1.0
417084 11127 45000 1.0
425019 11221 45000 1.0
425292 11017 45000 1.0
414580 11218 45000 1.0
441925 11395 45000 1.0
435958 11259 45000 1.0
438065 11121 45000 1.0
432469 11360 45000 1.0
427925 11100 45000 1.0
426480 10988 45000 1.0
428638 11309 45000 1.0
420485 11117 45000 1.0
