78713 3559 27000 1.323
102324 5247 27000 1.338
119637 6459 27000 1.306
125774 6377 27000 1.253
138398 6513 27000 1.204
152127 6483 27000 1.157
162479 6475 27000 1.177
184539 6960 27000 1.192
205369 7180 27000 1.176
211529 7045 27000 1.148
235911 7284 27000 1.059
232927 6794 27000 1.027
237074 5979 27000 1.018
243438 5892 27000 1.01
233304 5450 27000 1.002
245583 5656 27000 1.0
239748 5554 27000 1.0
252936 5635 27000 1.0
228228 5694 27000 1.0
