73085 3440 27000 1.502
133396 5619 27000 1.612
253199 8379 27000 1.619
335850 5188 27000 1.52
359649 2294 27000 1.505
358769 1942 27000 1.496
356631 2286 27000 1.499
359872 2017 27000 1.501
360749 1911 27000 1.496
362096 2049 27000 1.498
359135 2542 27000 1.504
357614 3342 27000 1.496
355811 4626 27000 1.495
354427 6019 27000 1.492
352685 6094 27000 1.497
355561 5171 27000 1.488
358914 4190 27000 1.491
360234 4228 27000 1.493
358858 4094 27000 1.495
