8153 319 3000 1.325
8416 450 3000 1.34
9178 536 3000 1.333
9718 457 3000 1.308
9982 515 3000 1.333
10400 642 3000 1.347
11291 659 3000 1.351
12237 728 3000 1.345
12428 761 3000 1.347
12875 763 3000 1.361
13154 792 3000 1.394
13757 893 3000 1.432
13963 938 3000 1.45
14874 965 3000 1.455
15714 997 3000 1.523
15179 1030 3000 1.507
16041 1010 3000 1.532
16548 1022 3000 1.551
16923 1091 3000 1.574
